,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
532,532,532,532,532,532,532,532,532,532,532,the,the,the,533,74,7,Verse 3,14,114,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.9636,84,0.4540540540540541,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
533,533,533,533,533,533,533,533,533,533,533,mic,mic,mic,534,74,7,Verse 3,14,115,2,2,2,"[60, 534]","[('mic', 'NN')]",N,POSITIVE,0.9842,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.9842,106,0.572972972972973,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-6.365702152252197,-0.4647050499916077
534,534,534,534,534,534,534,534,534,534,534,while,while,while,535,74,7,Verse 3,14,116,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.5823,56,0.3027027027027027,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.301105499267578,-9.280555725097656
535,535,535,535,535,535,535,535,535,535,535,I,I,I,536,74,7,Verse 3,14,117,12,12,12,"[44, 57, 91, 196, 200, 247, 258, 275, 330, 335, 375, 536]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.9797,99,0.5351351351351351,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,10.167547225952148,-4.051788806915283
536,536,536,536,536,536,536,536,536,536,536,kick,kick,kick,537,74,7,Verse 3,14,118,3,3,3,"[4, 450, 537]","[('kick', 'NN')]",N,POSITIVE,0.978,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.978,93,0.5027027027027027,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-7.717555046081543,2.417651891708374
537,537,537,537,537,537,537,537,537,537,537,my,my,my,538,74,7,Verse 3,14,119,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.9935,135,0.7297297297297297,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-9.000388145446777,-12.291399955749512
538,538,538,538,538,538,538,538,538,538,538,juice,juice,juice,539,74,7,Verse 3,14,120,1,1,1,[539],"[('juice', 'NN')]",N,POSITIVE,0.9993,Magnetized by the mic while I kick my juice, magnetized by the mic while I kick my juice,NEGATIVE,0.5045,-0.5045,37,0.5692307692307692,0.9993,179,0.9675675675675676,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,2.5405633449554443,5.222610950469972
539,539,539,539,539,539,539,539,539,539,539,If,If,if,540,75,7,Verse 3,15,121,5,5,5,"[122, 190, 386, 511, 540]","[('if', 'IN')]",PREP,POSITIVE,0.7390000000000001,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.7390000000000001,59,0.3189189189189189,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,13.887823104858398,-7.676978588104247
540,540,540,540,540,540,540,540,540,540,540,there,there,there,541,75,7,Verse 3,15,122,3,3,3,"[123, 387, 541]","[('there', 'RB')]",ADV,POSITIVE,0.9937,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9937,137,0.7405405405405405,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-9.066505432128906,-19.618871688842773
541,541,541,541,541,541,541,541,541,541,541,was,was,was,542,75,7,Verse 3,15,123,5,5,5,"[124, 271, 388, 513, 542]","[('was', 'VBD')]",V,POSITIVE,0.7796,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.7796,62,0.33513513513513515,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,19.587766647338867,-2.257906198501587
542,542,542,542,542,542,542,542,542,542,542,a,a,a,543,75,7,Verse 3,15,124,30,30,30,"[21, 27, 34, 59, 62, 66, 70, 73, 86, 93, 102, 125, 184, 202, 205, 208, 214, 260, 300, 305, 328, 389, 424, 459, 475, 478, 498, 502, 514, 543]","[('a', 'DT')]",DET,POSITIVE,0.9873,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9873,114,0.6162162162162163,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,14.46420669555664,-0.8100928068161011
543,543,543,543,543,543,543,543,543,543,543,problem,problem,problem,544,75,7,Verse 3,15,125,3,3,3,"[126, 390, 544]","[('problem', 'NN')]",N,NEGATIVE,0.9995,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,-0.9995,2,0.010810810810810813,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,1.5773305892944336,9.604768753051758
544,544,544,544,544,544,544,544,544,544,544,yo,yo,yo,545,75,7,Verse 3,15,126,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9966,154,0.8324324324324325,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.781905174255373,-11.759445190429688
545,545,545,545,545,545,545,545,545,545,545,I'll,I'll,I'll,546,75,7,Verse 3,15,127,4,4,4,"[52, 128, 392, 546]","[('I', 'PRP'), (""'ll"", 'MD')]",MULT,POSITIVE,0.9997,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9997,183,0.9891891891891892,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,16.214532852172848,-20.71837043762207
546,546,546,546,546,546,546,546,546,546,546,solve,solve,solve,547,75,7,Verse 3,15,128,3,3,3,"[129, 393, 547]","[('solve', 'NN')]",N,POSITIVE,0.9941,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9941,139,0.7513513513513513,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.770444869995117,6.041592121124268
547,547,547,547,547,547,547,547,547,547,547,it,it,it,548,75,7,Verse 3,15,129,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,If there was a problem yo I'll solve it, if there was a problem yo I'll solve it,NEGATIVE,0.9975,-0.9975,10,0.15384615384615385,0.9927,130,0.7027027027027027,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,9.89292812347412,-5.348041534423828
548,548,548,548,548,548,548,548,548,548,548,Check,Check,check,549,76,7,Verse 3,16,130,3,3,3,"[131, 395, 549]","[('check', 'NN')]",N,POSITIVE,0.9963,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9963,151,0.8162162162162162,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-11.38192653656006,-1.0935542583465576
549,549,549,549,549,549,549,549,549,549,549,out,out,out,550,76,7,Verse 3,16,131,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,-0.9803,31,0.16756756756756758,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,-10.453582763671877,-6.555694580078125
550,550,550,550,550,550,550,550,550,550,550,the,the,the,551,76,7,Verse 3,16,132,34,34,34,"[49, 55, 77, 99, 115, 117, 133, 158, 163, 168, 174, 177, 226, 234, 255, 266, 269, 309, 312, 314, 341, 351, 356, 365, 370, 383, 397, 429, 443, 453, 494, 520, 533, 551]","[('the', 'DT')]",DET,POSITIVE,0.9636,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9636,84,0.4540540540540541,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-0.7009652256965637,1.4191086292266846
551,551,551,551,551,551,551,551,551,551,551,hook,hook,hook,552,76,7,Verse 3,16,133,3,3,3,"[134, 398, 552]","[('hook', 'NN')]",N,POSITIVE,0.5838,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.5838,57,0.3081081081081081,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,0.2899307608604431,5.403877258300781
552,552,552,552,552,552,552,552,552,552,552,while,while,while,553,76,7,Verse 3,16,134,4,4,4,"[135, 399, 535, 553]","[('while', 'IN')]",PREP,POSITIVE,0.5823,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.5823,56,0.3027027027027027,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,14.301105499267578,-9.280555725097656
553,553,553,553,553,553,553,553,553,553,553,my,my,my,554,76,7,Verse 3,16,135,11,11,11,"[136, 223, 230, 332, 347, 400, 438, 456, 523, 538, 554]","[('my', 'PRP$')]",PRON,POSITIVE,0.9935,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9935,135,0.7297297297297297,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-9.000388145446777,-12.291399955749512
554,554,554,554,554,554,554,554,554,554,554,DJ,DJ,dj,555,76,7,Verse 3,16,136,3,3,3,"[137, 401, 555]","[('dj', 'NN')]",N,POSITIVE,0.9905,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9905,122,0.6594594594594595,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,3.4844815731048584,18.150955200195312
555,555,555,555,555,555,555,555,555,555,555,revolves,revolves,revolves,556,76,7,Verse 3,16,137,3,3,3,"[138, 402, 556]","[('revolves', 'NNS')]",N,POSITIVE,0.9989,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9989,175,0.9459459459459459,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-2.110323429107666,4.044857978820802
556,556,556,556,556,556,556,556,556,556,556,it,it,it,557,76,7,Verse 3,16,138,13,13,13,"[5, 40, 105, 108, 130, 139, 394, 403, 437, 482, 518, 548, 557]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,Check out the hook while my DJ revolves it, check out the hook while my dj revolves it,POSITIVE,0.9857,0.9857,50,0.7692307692307693,0.9927,130,0.7027027027027027,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,9.89292812347412,-5.348041534423828
557,557,557,557,557,557,557,557,557,557,557,Ice,Ice,ice,558,77,8,Hook,1,1,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
558,558,558,558,558,558,558,558,558,558,558,ice,ice,ice,559,77,8,Hook,1,2,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
559,559,559,559,559,559,559,559,559,559,559,baby,baby,baby,560,77,8,Hook,1,3,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
560,560,560,560,560,560,560,560,560,560,560,Vanilla,Vanilla,vanilla,561,77,8,Hook,1,4,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
561,561,561,561,561,561,561,561,561,561,561,Ice,Ice,ice,562,78,8,Hook,2,5,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
562,562,562,562,562,562,562,562,562,562,562,ice,ice,ice,563,78,8,Hook,2,6,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
563,563,563,563,563,563,563,563,563,563,563,baby,baby,baby,564,78,8,Hook,2,7,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
564,564,564,564,564,564,564,564,564,564,564,Vanilla,Vanilla,vanilla,565,78,8,Hook,2,8,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
565,565,565,565,565,565,565,565,565,565,565,Ice,Ice,ice,566,79,8,Hook,3,9,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
566,566,566,566,566,566,566,566,566,566,566,ice,ice,ice,567,79,8,Hook,3,10,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
567,567,567,567,567,567,567,567,567,567,567,baby,baby,baby,568,79,8,Hook,3,11,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
568,568,568,568,568,568,568,568,568,568,568,Vanilla,Vanilla,vanilla,569,79,8,Hook,3,12,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Ice ice baby Vanilla, ice ice baby vanilla,POSITIVE,0.9796,0.9796,49,0.7538461538461538,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
569,569,569,569,569,569,569,569,569,569,569,Ice,Ice,ice,570,80,8,Hook,4,13,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby, ice ice baby,POSITIVE,0.9922,0.9922,51,0.7846153846153846,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
570,570,570,570,570,570,570,570,570,570,570,ice,ice,ice,571,80,8,Hook,4,14,42,42,42,"[6, 7, 9, 10, 17, 140, 141, 144, 145, 148, 149, 152, 153, 404, 405, 408, 409, 412, 413, 416, 417, 558, 559, 562, 563, 566, 567, 570, 571, 586, 587, 591, 592, 596, 597, 601, 602, 608, 609, 615, 616, 622]","[('ice', 'NN')]",N,POSITIVE,0.9661,Ice ice baby, ice ice baby,POSITIVE,0.9922,0.9922,51,0.7846153846153846,0.9661,87,0.4702702702702703,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-4.488225936889648,10.734026908874512
571,571,571,571,571,571,571,571,571,571,571,baby,baby,baby,572,80,8,Hook,4,15,20,20,20,"[8, 11, 142, 146, 150, 154, 406, 410, 414, 418, 560, 564, 568, 572, 588, 593, 598, 603, 610, 617]","[('baby', 'NN')]",N,POSITIVE,0.9969,Ice ice baby, ice ice baby,POSITIVE,0.9922,0.9922,51,0.7846153846153846,0.9969,156,0.8432432432432433,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.714382171630857,-7.060944557189941
572,572,572,572,572,572,572,572,572,572,572,Vanilla,Vanilla,vanilla,573,81,8,Hook,5,16,13,13,13,"[143, 147, 151, 155, 303, 407, 411, 415, 419, 561, 565, 569, 573]","[('vanilla', 'NN')]",N,POSITIVE,0.9957,Vanilla Iceeeee, vanilla iceeeee,POSITIVE,0.8547,0.8547,39,0.6,0.9957,147,0.7945945945945946,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,2.5623369216918945,4.72187614440918
573,573,573,573,573,573,573,573,573,573,573,Iceeeee,Iceeeee,iceeeee,574,81,8,Hook,5,17,1,1,1,[574],"[('iceeeee', 'NN')]",N,NEGATIVE,0.8416,Vanilla Iceeeee, vanilla iceeeee,POSITIVE,0.8547,0.8547,39,0.6,-0.8416,49,0.2648648648648649,neg_word_pos_line,Ice Ice Baby,Vanilla Ice,-13.109972953796387,-13.827406883239744
574,574,574,574,574,574,574,574,574,574,574,Yo,Yo,yo,575,82,9,Outro,1,1,7,7,7,"[1, 43, 127, 273, 391, 545, 575]","[('yo', 'NN')]",N,POSITIVE,0.9966,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,0.9966,154,0.8324324324324325,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.781905174255373,-11.759445190429688
575,575,575,575,575,575,575,575,575,575,575,"man,",man,man,576,82,9,Outro,1,2,1,1,1,[576],"[('man', 'NN')]",N,POSITIVE,0.8134,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,0.8134,66,0.3567567567567568,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-9.155290603637695,-5.772232532501223
576,576,576,576,576,576,576,576,576,576,576,let's,let's,let's,577,82,9,Outro,1,3,2,2,2,"[3, 577]","[('let', 'NN'), (""'s"", 'POS')]",MULT,POSITIVE,0.9118,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,0.9118,71,0.3837837837837838,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,17.779376983642578,-21.369165420532227
577,577,577,577,577,577,577,577,577,577,577,get,get,get,578,82,9,Outro,1,4,3,3,3,"[362, 529, 578]","[('get', 'VB')]",V,POSITIVE,0.9973,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,0.9973,160,0.8648648648648649,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.808104515075684,3.9108567237854
578,578,578,578,578,578,578,578,578,578,578,out,out,out,579,82,9,Outro,1,5,6,6,6,"[132, 295, 326, 396, 550, 579]","[('out', 'IN')]",PREP,NEGATIVE,0.9803,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,-0.9803,31,0.16756756756756758,neg_word_neg_line,Ice Ice Baby,Vanilla Ice,-10.453582763671877,-6.555694580078125
579,579,579,579,579,579,579,579,579,579,579,of,of,of,580,82,9,Outro,1,6,5,5,5,"[29, 186, 321, 477, 580]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,0.9193,75,0.40540540540540543,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,11.757411003112793,3.9889528751373287
580,580,580,580,580,580,580,580,580,580,580,here,here,here,581,82,9,Outro,1,7,1,1,1,[581],"[('here', 'RB')]",ADV,POSITIVE,0.9937,"Yo man, let's get out of here", yo man let's get out of here,NEGATIVE,0.9946,-0.9946,17,0.26153846153846155,0.9937,137,0.7405405405405405,pos_word_neg_line,Ice Ice Baby,Vanilla Ice,-9.166929244995117,-20.24815368652344
581,581,581,581,581,581,581,581,581,581,581,Word,Word,word,582,83,9,Outro,2,8,1,1,1,[582],"[('word', 'NN')]",N,POSITIVE,0.9836,Word to your mother, word to your mother,POSITIVE,0.9978,0.9978,56,0.8615384615384616,0.9836,105,0.5675675675675675,pos_word_pos_line,Ice Ice Baby,Vanilla Ice,-7.083974838256836,6.062060832977295
